LOT,WF,TKIN time,SiO2 Under SiN depo THK,SiO2 Under SiN CMP THK,etch RF reflect power,ashing time,pre clean chemical flow rate,Chamber,Chuck center temp,Chuck Edge temp,Chamber pressure,Precursor,Precursor flow rate,RF Power,RF reflect Power Max,Main process time,PRE PC,PRE THK AVG,POST THK AVG,EDGE CENTER,POST PC
DHP.1,16,45036.01,150.4,141.3,8.331,300.1,998.5,B,120,100,1200,SiH4,50,300,1.26,120,104.7,8715.3,12635,254.7,130.4
DHP.1,17,45036.01,148.2,138.6,10.709,300.1,996,A,120,100,1200,SiH4,50,300,1.01,120,98.2,8718.9,12711.4,213.3,116.4
DHP.1,18,45036.01,150.4,140.2,10.27,300,999.6,B,120,100,1200,SiH4,50,300,1.36,120,84.2,8650,12622.4,182,161.2
DHP.1,19,45036.01,147.2,138.6,9.434,299.9,1002.7,A,120,100,1200,SiH4,50,300,1.05,120,92.8,8692.3,12699.5,196.6,161.7
DHP.1,20,45036.01,149.3,139.7,9.678,300,1002.6,B,120,100,1200,SiH4,50,300,1.06,120,99,8709.7,12738.3,172.3,146.1
DHP.1,21,45036.01,151.2,141.1,10.849,300,815.5,A,120,100,1200,SiH4,50,300,0.87,120,3784.9,8674.5,12677.5,192.2,4575.9
DHP.1,22,45036.01,146.9,135,10.362,300,997.7,B,120,100,1200,SiH4,50,300,0.83,120,97.6,8671.1,12639.9,241.5,150.2
DHP.1,23,45036.01,149.8,140,8.115,300,1000.4,A,120,100,1200,SiH4,50,300,1,120,96.6,8693.3,12650,217.5,139.1
DHP.1,24,45036.01,150.1,140.8,10.138,299.9,997.2,B,120,100,1200,SiH4,50,300,1.25,120,109.3,8656.8,12718.5,234.3,159.8
DHP.1,25,45036.01,149.1,138.5,10.569,299.9,1001,A,120,100,1200,SiH4,50,300,0.9,120,102.8,8677.6,12708.5,197.8,155.1
DHQ.1,1,45037.23,150,139.1,9.031,300,1000.2,A,120,100,1200,SiH4,50,300,1.06,120,95.3,8701.5,12691.6,186.3,135.5
DHQ.1,2,45037.23,150.5,142.5,10.239,300.1,998,B,120,100,1200,SiH4,50,300,1.04,120,77.6,8686.7,12704.8,215.5,118.1
DHQ.1,3,45037.23,151.2,141.8,9.354,300,1002.3,A,120,100,1200,SiH4,50,300,0.82,120,93.9,8711,12714.8,204.9,162.4
DHQ.1,4,45037.23,147.9,139.1,8.139,300,1000.8,B,120,100,1200,SiH4,50,300,0.93,120,87.3,8680.3,12652,222.4,124.4
DHQ.1,5,45037.23,146.9,136,10.429,300.1,996.9,A,120,100,1200,SiH4,50,300,1.17,120,103.9,8702.7,12781.1,184.7,132.5
DHQ.1,6,45037.23,150.4,139.8,10.354,300.1,997.1,B,120,100,1200,SiH4,50,300,0.77,120,108.6,8689.8,12671.8,182.7,162.1
DHQ.1,7,45037.23,150.5,141.4,12.669,299.9,999.8,A,120,100,1200,SiH4,50,300,0.78,120,114.4,8699.3,12671.7,183.6,111.5
DHQ.1,8,45037.23,155,145.6,11.506,300,1000.1,B,120,100,1200,SiH4,50,300,1.22,120,93.2,8701.1,12667.6,188.3,168.1
DHQ.1,9,45037.23,149,139.4,9.766,300,999.9,A,120,100,1200,SiH4,50,300,1.22,120,110.5,8716.1,12752.9,162.4,149.5
DHQ.1,10,45037.23,148.6,141.1,10.423,300.1,1000.6,B,120,100,1200,SiH4,50,300,1.13,120,93.1,8694.5,12699.2,181.9,139.5
DHQ.1,11,45037.23,148.3,136.9,10.826,300.1,1005.3,A,120,100,1200,SiH4,50,300,0.76,120,87.9,8670.5,12679.3,207.1,135.7
DHQ.1,12,45037.23,151.1,140,10.446,300.1,997.3,B,120,100,1200,SiH4,50,300,1.1,120,99.4,8700.1,12647.5,172.6,146.4
DHQ.1,13,45037.23,152.6,143.3,8.544,299.9,998.4,A,120,100,1200,SiH4,50,300,0.85,120,102.6,8729.2,12699.6,214,131.4
DHQ.1,14,45037.23,151.2,139.5,11.418,300,1000.3,B,120,100,1200,SiH4,50,300,0.99,120,107.9,8718.9,12692.6,174.6,162.1
DHQ.1,15,45037.23,148.4,136.6,11.236,299.9,998.2,A,120,100,1200,SiH4,50,300,0.78,120,97.7,8702.2,12730.6,212.6,104.9
DHQ.1,16,45037.23,149.6,139.9,10.745,299.8,1001.3,B,120,100,1200,SiH4,50,300,0.99,120,100.2,8668.3,12655.2,221.3,179.4
DHQ.1,17,45037.23,147.8,137.8,9.823,300,1002.1,A,120,100,1200,SiH4,50,300,0.9,120,96.3,8679.1,12689.4,165,117
DHQ.1,18,45037.23,148.4,138.5,9.622,299.9,1002.5,B,120,100,1200,SiH4,50,300,0.7,120,106.8,8706.1,12670.5,187.2,127.9
DHQ.1,19,45037.23,150.8,139.2,9.883,299.9,1000.9,A,120,100,1200,SiH4,50,300,0.93,120,96.8,8671.6,12624,186.6,129.2
DHQ.1,20,45037.23,146.8,138.1,9.176,299.9,1000.8,B,120,100,1200,SiH4,50,300,0.89,120,88.9,8700.7,12737.7,204.2,133.1
DHQ.1,21,45037.23,153,143.2,10.372,300,1001.9,A,120,100,1200,SiH4,50,300,1.19,120,112.2,8737.6,12740.6,191.3,140.7
DHQ.1,22,45037.23,153,142.9,9.398,299.9,861.2,B,120,100,1200,SiH4,50,300,1.18,120,3472,8697.3,12706.9,208.3,4176.8
DHQ.1,23,45037.23,144.3,132.9,7.386,300.1,1000,A,120,100,1200,SiH4,50,300,1.13,120,103.2,8711.2,12768.2,224.8,119.3
DHQ.1,24,45037.23,149.1,138.7,10.64,299.9,1000,B,120,100,1200,SiH4,50,300,1.25,120,99.5,8704.5,12738,189.9,119.6
DHQ.1,25,45037.23,146.3,137.4,10.765,299.9,1001,A,120,100,1200,SiH4,50,300,0.67,120,100.8,8674.7,12713.7,226.8,148
DHR.1,1,45037.98,154.1,143.5,11.571,300,1001,A,120,100,1200,SiH4,50,300,1.08,120,67.3,8722.4,12713.4,196.6,112.3
DHR.1,2,45037.98,150.2,139.2,9.356,299.9,996,B,120,100,1200,SiH4,50,300,0.92,120,101.5,8670.4,12621.8,231,116.1
DHR.1,3,45037.98,150.8,142.2,10.817,299.9,1001.2,A,120,100,1200,SiH4,50,300,0.68,120,99.7,8685.5,12656.6,200.7,150
DHR.1,4,45037.98,153.1,143.6,10.631,300.2,1001.4,B,120,100,1200,SiH4,50,300,0.79,120,85,8697.8,12703.9,181.3,154
DHR.1,5,45037.98,149.8,139.4,9.394,299.9,1001.3,A,120,100,1200,SiH4,50,300,1.13,120,100.9,8694,12626.5,178.9,141.2
DHR.1,6,45037.98,145.3,136.6,9.156,300,1003,B,120,100,1200,SiH4,50,300,1.19,120,93,8722.8,12702.5,185.4,184.3
DHR.1,7,45037.98,148.2,138.9,10.454,299.9,996.7,A,120,100,1200,SiH4,50,300,0.8,120,105.1,8718.6,12715.6,148.1,126.3
DHR.1,8,45037.98,149.4,140.4,10.551,300,999.9,B,120,100,1200,SiH4,50,300,0.92,120,109.2,8685.5,12683.9,225.2,124.7
DHR.1,9,45037.98,149.7,139.7,9.305,300,1000.8,A,120,100,1200,SiH4,50,300,1.03,120,109.5,8697.7,12700,187.8,126.5
DHR.1,10,45037.98,149.7,139.7,10.994,300,1002.3,B,120,100,1200,SiH4,50,300,0.91,120,89.4,8710.3,12668.5,214.2,135.7
DHR.1,11,45037.98,146.5,137.2,10.382,300,1002.3,A,120,100,1200,SiH4,50,300,1.09,120,106,8713.2,12739.9,177.3,138.9
DHR.1,12,45037.98,151.2,140.9,12.436,300.2,999.3,B,120,100,1200,SiH4,50,300,0.95,120,115.5,8660.5,12646.7,191.4,141
DHR.1,13,45037.98,150.9,139.6,8.775,300.1,826.5,A,120,100,1200,SiH4,50,300,1.36,120,3468.9,8695.8,12706.5,208.7,4144.3
DHR.1,14,45037.98,150,140.3,9.699,300.1,999.8,B,120,100,1200,SiH4,50,300,1.17,120,67.3,8706.3,12720,227.7,143.4
DHR.1,15,45037.98,149.1,140.3,9.996,300,998.7,A,120,100,1200,SiH4,50,300,0.93,120,113.5,8734.1,12709.2,206.7,102.5
DHR.1,16,45037.98,151,141.6,8.877,300,1004.2,B,120,100,1200,SiH4,50,300,1,120,111.7,8693.1,12692.8,215.5,166.5
DHR.1,17,45037.98,150.7,141.4,10.641,299.9,1001.8,A,120,100,1200,SiH4,50,300,1.02,120,95.6,8682.3,12675,206.6,144.6
DHR.1,18,45037.98,152.1,143.1,9.622,299.8,1000.1,B,120,100,1200,SiH4,50,300,0.98,120,112,8710.5,12698.4,186.2,174.3
DHR.1,19,45037.98,148.5,139.6,8.612,300,1001.4,A,120,100,1200,SiH4,50,300,0.89,120,98.5,8714.2,12646.7,210.4,117.6
DHR.1,20,45037.98,151.8,142.5,9.5,299.9,997.6,B,120,100,1200,SiH4,50,300,0.92,120,92.4,8680.9,12670.5,218.1,163.5
DHR.1,21,45037.98,149.7,138.9,9.914,300,1000.2,A,120,100,1200,SiH4,50,300,0.69,120,101,8701.9,12717.3,187.9,157.9
DHR.1,22,45037.98,148.6,138.3,9.274,300.3,999,B,120,100,1200,SiH4,50,300,1.18,120,103,8701.9,12711.2,175.2,147
DHR.1,23,45037.98,152.5,142.2,11.637,300.2,1000.8,A,120,100,1200,SiH4,50,300,1.02,120,99.3,8704.9,12723.5,192.8,118.6
DHR.1,24,45037.98,149,140,9.501,300,998.4,B,120,100,1200,SiH4,50,300,0.73,120,96.7,8683.2,12699.1,175.2,151
DHR.1,25,45037.98,153.5,143.1,8.168,300,1000.9,A,120,100,1200,SiH4,50,300,1.1,120,112.6,8712.8,12713.4,202.3,111.2
DHS.1,1,45038.3,150.3,141.2,10.988,300.1,1000.6,A,120,100,1200,SiH4,50,300,0.87,120,84.6,8721.6,12781.4,209.1,154.6
DHS.1,2,45038.3,146.7,137.9,10.33,300,1001.1,B,120,100,1200,SiH4,50,300,0.95,120,100.1,8467.7,12465.2,206.3,133.6
DHS.1,3,45038.3,148.9,140.2,9.757,300.1,999.2,A,120,100,1200,SiH4,50,300,0.99,120,83.4,8713.9,12724.5,210.2,137.2
DHS.1,4,45038.3,149,138.6,10.24,300,1001.4,B,120,100,1200,SiH4,50,300,1.1,120,96.1,8689.3,12715.1,195.2,139
DHS.1,5,45038.3,153.5,144.7,117.835,300,997.1,A,120,100,1200,SiH4,50,300,0.94,120,1992.9,8718.3,12721.6,210.9,2421.5
DHS.1,6,45038.3,149.6,140.1,9.249,299.9,997.9,B,120,100,1200,SiH4,50,300,0.93,120,94.9,8704.7,12752.6,212.4,124.4
DHS.1,7,45038.3,149.3,140.2,11.013,299.9,1002.8,A,120,100,1200,SiH4,50,300,1.15,120,102.1,8717.3,12699.1,179.8,118.1
DHS.1,8,45038.3,149.3,138.3,8.737,300,999,B,120,100,1200,SiH4,50,300,0.74,120,92,8726.2,12668.7,159.7,153.6
DHS.1,9,45038.3,149.4,139.3,9.136,299.9,998,A,120,100,1200,SiH4,50,300,1.39,120,96.5,8708.2,12664.8,179.5,108.5
DHS.1,10,45038.3,149.1,138.9,10.142,300,1001,B,120,100,1200,SiH4,50,300,0.96,120,119.3,8724.2,12710.8,186.9,149.1
DHS.1,11,45038.3,150.2,141,8.617,300,994.5,A,120,100,1200,SiH4,50,300,0.88,120,101.8,8670,12690.2,226.3,142.5
DHS.1,12,45038.3,152.5,142.5,9.856,300.3,995.9,B,120,100,1200,SiH4,50,300,1.04,120,93.7,8670,12691.5,174.2,127.8
DHS.1,13,45038.3,150.9,142.7,10.602,300,997,A,120,100,1200,SiH4,50,300,1,120,96.1,8669.9,12619.7,247.9,136.9
DHS.1,14,45038.3,148.8,138.1,10.318,300,995.1,B,120,100,1200,SiH4,50,300,1.15,120,78.2,8710.9,12691.9,192.5,189.3
DHS.1,15,45038.3,149.7,140.3,12.164,300.2,1000.7,A,120,100,1200,SiH4,50,300,0.67,120,95.5,8709,12689.7,204,140.5
DHS.1,16,45038.3,149.9,138.5,11.108,299.9,1000.4,B,120,100,1200,SiH4,50,300,1.18,120,113.9,8708.2,12738.8,189.9,124.9
DHS.1,17,45038.3,150.8,140.9,9.83,300,997.4,A,120,100,1200,SiH4,50,300,0.86,120,80.6,8692.7,12669.5,188.7,137
DHS.1,18,45038.3,148,136.5,10.132,299.9,998.4,B,120,100,1200,SiH4,50,300,1.17,120,91.2,8709.9,12695.1,209.9,169.8
DHS.1,19,45038.3,150.7,140.2,9.569,300,1001.5,A,120,100,1200,SiH4,50,300,1.07,120,90.9,8699.1,12658.7,186.1,188.6
DHS.1,20,45038.3,148.7,137.8,11.418,299.9,997.1,B,120,100,1200,SiH4,50,300,1.19,120,126.7,8691.7,12682.1,195.2,101.2
DHS.1,21,45038.3,147.2,136.6,10.317,300,998.6,A,120,100,1200,SiH4,50,300,1.14,120,97.1,8658.3,12710.1,200.9,160.9
DHS.1,22,45038.3,144.7,135.7,9.677,300,998.3,B,120,100,1200,SiH4,50,300,0.96,120,99.7,8683,12671.5,179.6,115
DHS.1,23,45038.3,150.6,139.3,10.582,300,995.6,A,120,100,1200,SiH4,50,300,1.13,120,100.6,8699,12703.2,190,173.1
DHS.1,24,45038.3,150.4,139,10.728,299.8,1000.4,B,120,100,1200,SiH4,50,300,0.75,120,81.9,8698.6,12686.9,171.4,143.4
DHS.1,25,45038.3,152.9,142.3,9.913,300,998.9,A,120,100,1200,SiH4,50,300,0.94,120,96.5,8706.4,12676.4,204.8,120.6
DHT.1,1,45039.5,151.5,142.2,9.596,300,1000.5,A,120,100,1200,SiH4,50,300,0.85,120,118.6,8735.1,12756.2,210.6,131.8
DHT.1,2,45039.5,148.6,138.9,11.078,300.1,1003.1,B,120,100,1200,SiH4,50,300,0.84,120,100.4,8725.9,12778.9,186.6,142.1
DHT.1,3,45039.5,147.5,136.1,11.038,300,999.4,A,120,100,1200,SiH4,50,300,0.67,120,97.2,8717.4,12679.3,190.3,119.3
DHT.1,4,45039.5,149.9,140.9,9.748,300,998,B,120,100,1200,SiH4,50,300,1.05,120,99.3,8709.6,12739.6,190.8,117.3
DHT.1,5,45039.5,151.2,142,9.78,300,1000.6,A,120,100,1200,SiH4,50,300,0.9,120,96,8718,12740.6,210.5,133.5
DHT.1,6,45039.5,147.9,137.4,8.819,300.1,1003,B,120,100,1200,SiH4,50,300,0.84,120,99.2,8714.3,12695.1,220.7,160.2
DHT.1,7,45039.5,151.1,141.9,10.965,300,999,A,120,100,1200,SiH4,50,300,1.1,120,110,8711.8,12698,224,121.6
DHT.1,8,45039.5,146.4,137,10.893,300,997.9,B,120,100,1200,SiH4,50,300,1.06,120,115,8727.8,12699.4,214.8,171.5
DHT.1,9,45039.5,151.8,142.6,9.952,300.1,996.2,A,120,100,1200,SiH4,50,300,1.25,120,110.7,8671,12650.3,204,122.5
DHT.1,10,45039.5,153.3,142.4,10.497,299.7,1001.4,B,120,100,1200,SiH4,50,300,1.34,120,94.6,8683.8,12677.8,165.1,118.7
DHT.1,11,45039.5,151.1,140.8,9.249,300,1002.1,A,120,100,1200,SiH4,50,300,0.9,120,111.2,8692.1,12684.3,204.5,133.4
DHT.1,12,45039.5,150.2,139.4,9.193,299.9,1003.2,B,120,100,1200,SiH4,50,300,0.87,120,110.2,8739.5,12699.2,206.1,118
DHT.1,13,45039.5,150.9,140.3,8.742,299.8,1001.7,A,120,100,1200,SiH4,50,300,1.3,120,102.2,8684.7,12702,210.6,132.8
DHT.1,14,45039.5,153,143.2,9.097,300.2,995.2,B,120,100,1200,SiH4,50,300,0.45,120,96.3,8693.2,12706.4,196.7,156.7
DHT.1,15,45039.5,150.8,141.9,11.377,299.9,996.3,A,120,100,1200,SiH4,50,300,1.1,120,109.8,8694.9,12713.2,234.4,140.5
DHT.1,16,45039.5,150.3,139.3,11.672,299.9,999.6,B,120,100,1200,SiH4,50,300,0.73,120,102.1,8715.8,12752,165.6,136.4
DHT.1,17,45039.5,151.4,140.9,9.483,300.1,999.7,A,120,100,1200,SiH4,50,300,0.63,120,82.7,8683.8,12659.3,203.6,133
DHT.1,18,45039.5,150.4,139.5,11.394,300,999.7,B,120,100,1200,SiH4,50,300,0.97,120,89.5,8719.8,12754.4,156.2,165.9
DHT.1,19,45039.5,153.5,142.5,9.649,300,999.1,A,120,100,1200,SiH4,50,300,0.95,120,106,8705,12692.9,219,151.8
DHT.1,20,45039.5,152.1,141.5,10.609,300,999.4,B,120,100,1200,SiH4,50,300,1.03,120,112.1,8672.8,12608.6,219.4,98.5
DHT.1,21,45039.5,150.1,139.5,8.871,300,1001.7,A,120,100,1200,SiH4,50,300,0.69,120,82.3,8693.9,12685.9,216.9,128.4
DHT.1,22,45039.5,150.9,142.7,11.119,300.1,996.9,B,120,100,1200,SiH4,50,300,1.04,120,100.2,8669,12676.7,205.1,134.6
DHT.1,23,45039.5,146.7,136.2,10.274,300,998.4,A,120,100,1200,SiH4,50,300,0.9,120,92.9,8687.3,12692.3,246.5,141.6
DHT.1,24,45039.5,147.4,135.5,10.412,300.1,1005.2,B,120,100,1200,SiH4,50,300,1.23,120,71.9,8673.6,12694.9,200.3,153.2
DHT.1,25,45039.5,151.9,143.4,9.402,300,998.7,A,120,100,1200,SiH4,50,300,0.86,120,110,8685.7,12676,174.5,122.1
DHU.1,1,45039.7,150.2,140,9.184,300.1,1004.5,A,120,100,1200,SiH4,50,300,0.96,120,109.8,8673.5,12642.1,188.7,132.7
DHU.1,2,45039.7,152.1,141.1,11.719,219.9,1001.9,B,120,100,1200,SiH4,50,300,1.48,120,2251.8,9584.3,13589.7,182.6,2783.8
DHU.1,3,45039.7,150.8,141.9,10.227,300.1,996.5,A,120,100,1200,SiH4,50,300,0.96,120,109.7,8715.2,12740.9,177.4,150.2
DHU.1,4,45039.7,149.8,141.5,8.507,300,1001.2,B,120,100,1200,SiH4,50,300,0.75,120,98.5,8725.3,12737.9,188,122.7
DHU.1,5,45039.7,149.4,139.2,10.293,299.9,996,A,120,100,1200,SiH4,50,300,1.01,120,101.5,8704.6,12698.5,207.1,115.6
DHU.1,6,45039.7,150.1,139.9,9.715,300,999.2,B,120,100,1200,SiH4,50,300,0.56,120,86.3,8710.7,12739.4,209.6,119.2
DHU.1,7,45039.7,147.1,138.3,8.162,299.9,1000.1,A,120,100,1200,SiH4,50,300,1.09,120,105.7,8698.7,12657.9,207.9,175.1
DHU.1,8,45039.7,148.2,136.7,8.2,300,998.9,B,120,100,1200,SiH4,50,300,1.14,120,97.7,8702.6,12669.3,222.5,111.8
DHU.1,9,45039.7,145.6,133.6,9.001,299.9,1000.5,A,120,100,1200,SiH4,50,300,0.94,120,85.6,8703.4,12672.3,205,158.2
DHU.1,10,45039.7,148.7,137.1,10.495,299.8,1003.1,B,120,100,1200,SiH4,50,300,1.09,120,94.9,8671.3,12679.6,185.2,157.7
DHU.1,11,45039.7,152.8,144.5,9.314,300,1001.4,A,120,100,1200,SiH4,50,300,0.89,120,92.5,8729.2,12721,193.4,129.8
DHU.1,12,45039.7,153,142.6,10.033,300,1001.6,B,120,100,1200,SiH4,50,300,0.66,120,102.1,8707,12768.9,168.5,163.6
DHU.1,13,45039.7,150.9,139.8,10.046,300,1000.8,A,120,100,1200,SiH4,50,300,1.12,120,114.4,8377.8,12376.1,186.9,133.3
DHU.1,14,45039.7,151.6,142.3,11.794,300.1,999.6,B,120,100,1200,SiH4,50,300,1.03,120,89.6,8732.8,12741,211.3,105.8
DHU.1,15,45039.7,151.4,140.2,9.69,300.1,1001.8,A,120,100,1200,SiH4,50,300,1.06,120,106.1,8701.8,12723.7,171.7,162.7
DHU.1,16,45039.7,153.1,141.9,10.358,300,1002.6,B,120,100,1200,SiH4,50,300,1.04,120,115.1,8675.8,12646.4,203.5,153.2
DHU.1,17,45039.7,152.7,141.2,9.455,299.9,1000,A,120,100,1200,SiH4,50,300,0.97,120,112.8,8697.5,12702.6,217.7,136.2
DHU.1,18,45039.7,148.8,139.5,11.462,299.9,999.3,B,120,100,1200,SiH4,50,300,0.99,120,81.8,8493.2,12482.8,180,126.5
DHU.1,19,45039.7,147.8,138.7,10.087,300,998.5,A,120,100,1200,SiH4,50,300,1.22,120,107.4,8717.7,12736.4,201.1,182.8
DHU.1,20,45039.7,151.1,142.4,12.286,300,1006.2,B,120,100,1200,SiH4,50,300,1.27,120,93.1,8719.7,12704.4,216.4,130.5
DHU.1,21,45039.7,149.5,140.1,9.743,299.8,997.6,A,120,100,1200,SiH4,50,300,0.97,120,102.6,8675.4,12612,190,139.5
DHU.1,22,45039.7,151.3,142,11.538,300.1,999.4,B,120,100,1200,SiH4,50,300,1.17,120,101.1,8731.2,12712.1,205,139.9
DHU.1,23,45039.7,149.8,141,10.441,300.1,998.1,A,120,100,1200,SiH4,50,300,1.22,120,105.2,8672.6,12679.2,170.5,94.8
DHU.1,24,45039.7,148.7,138.1,9.435,300.2,1002.3,B,120,100,1200,SiH4,50,300,1.3,120,103.9,8686.8,12681.7,208.9,147.8
DHU.1,25,45039.7,152,141.4,8.348,300.1,999.9,A,120,100,1200,SiH4,50,300,1.08,120,86.5,8673.2,12649.4,183.2,119.9
DHV.1,1,45040.44,152.6,142.8,9.44,300,1001.1,A,120,100,1200,SiH4,50,300,0.65,120,89.1,8704.2,12705.4,205.7,147.4
DHV.1,2,45040.44,148.4,139.5,9.137,299.9,999.4,B,120,100,1200,SiH4,50,300,1.05,120,106.3,8688,12697.9,199.8,125.7
DHV.1,3,45040.44,150.2,140.8,9.903,299.9,999.4,A,120,100,1200,SiH4,50,300,1.09,120,103.7,8712.5,12708.6,199.4,129.8
DHV.1,4,45040.44,150,140.3,8.91,299.9,1001.1,B,120,100,1200,SiH4,50,300,0.98,120,85.5,8705,12691.9,185.1,127.9
DHV.1,5,45040.44,151.1,139.5,8.883,299.9,997.8,A,120,100,1200,SiH4,50,300,0.95,120,112,8694,12695.9,221.6,152.2
DHV.1,6,45040.44,153,142.2,9.359,300.1,1000.4,B,120,100,1200,SiH4,50,300,0.85,120,120.4,8689.7,12681.4,196,136.1
DHV.1,7,45040.44,152.5,141.8,8.666,300,999.8,A,120,100,1200,SiH4,50,300,1.07,120,98.6,8672.3,12669.4,155.6,159.3
DHV.1,8,45040.44,149.5,140.2,8.974,300.1,1002,B,120,100,1200,SiH4,50,300,0.92,120,101.2,8717.1,12767.9,186.3,125.4
DHV.1,9,45040.44,151.2,141.1,10.301,299.9,1002.4,A,120,100,1200,SiH4,50,300,0.68,120,95.3,8693.5,12688.6,206.2,143
DHV.1,10,45040.44,148.6,140.1,10.267,300.2,999.3,B,120,100,1200,SiH4,50,300,1.03,120,91.5,8667.5,12657.4,204.5,134.5
DHV.1,11,45040.44,149.7,139.5,9.93,300,1004.5,A,120,100,1200,SiH4,50,300,0.95,120,94.6,8720.9,12690.6,236.6,146.7
DHV.1,12,45040.44,148.1,138.6,11.252,300,1002.6,B,120,100,1200,SiH4,50,300,1.13,120,93.1,8707.8,12688.8,239.7,105.2
DHV.1,13,45040.44,150.9,141.8,9.564,300,999.7,A,120,100,1200,SiH4,50,300,0.9,120,100.8,8695.7,12682.4,182.5,132
DHV.1,14,45040.44,151.5,141,9.6,300,998.1,B,120,100,1200,SiH4,50,300,1.61,120,98.7,8678.8,12645.1,200.1,126.8
DHV.1,15,45040.44,150.6,140.2,10.001,300.1,1001.6,A,120,100,1200,SiH4,50,300,1.07,120,109.1,8695,12696.9,195.9,146.9
DHV.1,16,45040.44,147.2,138.2,10.385,299.9,1000.8,B,120,100,1200,SiH4,50,300,0.65,120,87.9,8712.8,12735.7,196.3,139.9
DHV.1,17,45040.44,149.7,139.8,12.618,300,997.4,A,120,100,1200,SiH4,50,300,0.64,120,100.4,8713.3,12712.9,250,135.7
DHV.1,18,45040.44,147.9,139,8.603,300,1002.6,B,120,100,1200,SiH4,50,300,0.73,120,92.8,8735.6,12755.9,212.2,117.3
DHV.1,19,45040.44,147.3,136.6,11.12,299.9,999.7,A,120,100,1200,SiH4,50,300,1.22,120,94.1,8682.9,12687.3,220.9,111.4
DHV.1,20,45040.44,147.8,137.7,11.228,300.1,1003.7,B,120,100,1200,SiH4,50,300,1.06,120,118.7,8692.7,12705.4,200.9,133
DHV.1,21,45040.44,149.2,140.6,9.714,299.9,997.9,A,120,100,1200,SiH4,50,300,0.88,120,110.8,8714.1,12700.6,215.8,167.2
DHV.1,22,45040.44,150.6,141.2,10.98,300.1,1000.7,B,120,100,1200,SiH4,50,300,1.04,120,105.4,8719,12748,208.3,166.8
DHV.1,23,45040.44,150.4,139.6,10.914,261.2,1001.8,A,120,100,1200,SiH4,50,300,1.14,120,2629.2,9665.1,13681.7,197,3165.5
DHV.1,24,45040.44,149.9,139.2,7.291,300,1002.8,B,120,100,1200,SiH4,50,300,1.49,120,105.8,8694.9,12649.7,206.8,141.6
DHV.1,25,45040.44,149.4,139.3,9.321,299.8,1000.2,A,120,100,1200,SiH4,50,300,0.96,120,99.9,8680.1,12652.5,195.6,136.8
DHW.1,1,45041.03,150.2,140.8,11.165,300.1,998.4,A,120,100,1200,SiH4,50,300,1.02,120,99.4,8680.7,12715.3,223,151.2
DHW.1,2,45041.03,148.7,139.7,10.573,300.1,1000.6,B,120,100,1200,SiH4,50,300,1.03,120,102.7,8704.6,12689.2,220.6,93.8
DHW.1,3,45041.03,147.2,138,9.228,300.1,1000.8,A,120,100,1200,SiH4,50,300,0.83,120,95.7,8705.6,12715.9,183,145.9
DHW.1,4,45041.03,144.6,134.9,11.486,300.1,1000.7,B,120,100,1200,SiH4,50,300,1.07,120,103.2,8692.4,12709.8,197,152.3
DHW.1,5,45041.03,148.8,139.4,10.904,300,1000.4,A,120,100,1200,SiH4,50,300,0.86,120,104.4,8650.1,12630.6,233.9,143.6
DHW.1,6,45041.03,150.7,142,8.63,300.1,1001.7,B,120,100,1200,SiH4,50,300,1.09,120,91.9,8691.1,12681.8,197.3,119.1
DHW.1,7,45041.03,152.1,140.5,11.118,299.8,1015.1,A,120,100,1200,SiH4,50,300,0.83,120,100.8,8726.2,11581.5,196.7,942.7
DHW.1,8,45041.03,148.3,139,8.775,299.8,999.3,B,120,100,1200,SiH4,50,300,0.77,120,82.9,8686.8,12670.2,207.8,165.5
DHW.1,9,45041.03,149.3,138.7,10.221,299.9,997.1,A,120,100,1200,SiH4,50,300,0.95,120,102.5,8722.7,12680.3,184.7,124.7
DHW.1,10,45041.03,149.8,140.3,8.902,300.1,1001.7,B,120,100,1200,SiH4,50,300,0.73,120,104.7,8701,12702.6,186.3,101.1
DHW.1,11,45041.03,148.3,139.3,9.891,299.8,998.8,A,120,100,1200,SiH4,50,300,0.98,120,107.6,8710.6,12743.4,183.9,137.3
DHW.1,12,45041.03,148,138.4,9.801,300,1001.6,B,120,100,1200,SiH4,50,300,0.97,120,111.6,8640,12626.7,192.4,136.6
DHW.1,13,45041.03,151.2,142.5,9.718,299.9,996,A,120,100,1200,SiH4,50,300,1.05,120,112.6,8737.6,12713,212.6,125.8
DHW.1,14,45041.03,152.1,142.3,10.058,300,1001.1,B,120,100,1200,SiH4,50,300,0.92,120,94.8,8701.4,12699.3,176.7,189
DHW.1,15,45041.03,152,142.5,11.519,299.8,998.6,A,120,100,1200,SiH4,50,300,1.1,120,104.7,8665.8,12673.3,239.5,143
DHW.1,16,45041.03,153.7,143.4,10.262,300.1,1001.4,B,120,100,1200,SiH4,50,300,1.3,120,95.6,8654.5,12592.7,192.7,137.6
DHW.1,17,45041.03,150.3,139.4,9.232,300,1001.2,A,120,100,1200,SiH4,50,300,1.17,120,92.9,8684.6,12676.1,187.2,143.8
DHW.1,18,45041.03,148.4,139.1,11.92,299.9,851.7,B,120,100,1200,SiH4,50,300,1.28,120,3874.7,8706.4,12727,211.2,4661.3
DHW.1,19,45041.03,149.5,138.8,11.024,300,997.4,A,120,100,1200,SiH4,50,300,1.29,120,90.2,8666.7,12667.5,216.9,156.2
